device_id,place,customer_weight,user_home_lat,user_home_long,user_work_lat,user_work_long,venue_lat,venue_long,distance_from_home_miles_mean,distance_from_work_miles_mean,time_in_place_minutes,visit_hour,visit_count,pct_weekend,places_visits
581932361ae60d32f91ef1e0,highway,0.0,34.1,-84.2534,34.1372,-84.2409,34.1014,-84.2687,0.88,2.94,62.33,12.67,3,0.6666666666666666,1
581b895e397c774439b291f7,highway,0.0,33.8505,-84.2482,34.0833,-84.2723,34.1014,-84.2687,17.38,1.26,75.0,17.0,3,0.0,1
581bb283ff02116b72f17306,highway,0.0,34.3685,-84.0609,34.1367,-84.259,34.1014,-84.2687,21.95,2.51,6.0,12.0,1,0.0,1
5823aa4fff021151456a5c61,highway,0.0,34.2149,-84.0484,34.0609,-84.2785,34.1014,-84.2687,14.84,2.85,78.9,17.9,10,0.0,1
58278b44a5a78f5c85124a79,highway,0.0,34.1296,-84.2116,34.0904,-84.2551,34.1014,-84.2687,3.8,1.08,56.55,19.55,11,0.0,1
5829e3241ae60d5eb5d7f9b5,highway,0.0,34.0848,-84.2809,34.042,-84.327,34.1014,-84.2687,1.34,5.29,76.6,14.2,10,0.2,2
582c843bff021113656a5c59,highway,0.0,34.096,-84.2985,34.091,-84.2892,34.1014,-84.2687,1.75,1.38,67.57,11.75,28,0.10714285714285714,1
582c8915a5a78f7452124a76,highway,0.0,34.1115,-84.335,34.1401,-84.3077,34.1014,-84.2687,3.86,3.49,19.0,10.0,1,0.0,1
583249d3a5a78f529a124a7c,highway,0.0,34.1315,-84.2646,33.9823,-84.5223,34.1014,-84.2687,2.09,16.7,27.0,12.0,1,1.0,1
58351e621ae60d3afed7f9c5,highway,0.0,33.9851,-84.2779,34.0583,-84.2686,34.1014,-84.2687,8.05,2.98,80.0,17.0,1,0.0,2
583b2782a5a78f1710124a84,highway,0.0,34.1061,-84.247,34.0477,-84.3144,34.1014,-84.2687,1.28,4.54,52.08,14.77,13,0.15384615384615385,1
5840d0361ae60d653fd7f9b7,highway,0.0,33.9662,-84.4871,33.9914,-84.4453,34.1014,-84.2687,15.61,12.65,68.67,10.67,3,0.3333333333333333,1
58441d3c1ae60d77038001df,highway,0.0,34.1918,-84.1554,34.0575,-84.2648,34.1014,-84.2687,9.0,3.04,62.0,15.75,4,0.25,1
5845f5351ae60d4b508001e2,highway,0.0,34.1061,-84.2484,34.0973,-84.2552,34.1014,-84.2687,1.2,0.83,62.0,17.0,3,0.3333333333333333,1
584c1e93ff021142b8116883,highway,1345.9,34.1273,-84.2658,34.065,-84.2899,34.1014,-84.2687,1.8,2.79,68.61,11.75,36,0.1111111111111111,1
584ff015ff021116d24f9082,highway,0.0,34.0436,-84.2227,33.9,-84.4639,34.1014,-84.2687,4.78,17.86,65.5,4.75,4,0.0,1
58540752a5a78f62846b84f2,highway,0.0,34.0285,-84.3305,34.0414,-84.3425,34.1014,-84.2687,6.16,5.92,89.5,15.5,2,0.5,2
58584a641ae60d74eaca75fd,highway,0.0,34.1069,-84.2459,33.8902,-84.4693,34.1014,-84.2687,1.36,18.58,60.2,13.0,5,0.0,1
585b4eb81ae60d43435e0e1d,highway,0.0,34.0901,-84.2898,34.0738,-84.2924,34.1014,-84.2687,1.44,2.34,88.89,17.89,9,0.1111111111111111,1
585c0e2ba5a78f4c4bdc2134,highway,0.0,34.0885,-84.335,34.0373,-84.2905,34.1014,-84.2687,3.9,4.61,74.5,16.38,8,0.125,2
585d20291ae60d05275e0e2b,highway,0.0,34.1074,-84.2488,33.9294,-84.3387,34.1014,-84.2687,1.21,12.55,43.67,8.0,6,0.16666666666666666,1
585d4bceff02115774f8c4db,highway,0.0,33.9945,-84.0487,34.1605,-84.1576,34.1014,-84.2687,14.6,7.55,33.41,11.18,17,0.0,1
585d70dfa5a78f3dc8dc211c,highway,0.0,34.0873,-84.208,34.0619,-84.2795,34.1014,-84.2687,3.6,2.8,33.0,9.0,1,1.0,1
586272d2d0bab437e6dbae79,highway,888.76,34.3008,-84.0554,34.0636,-84.2704,34.1014,-84.2687,18.4,2.61,50.68,8.68,22,0.045454545454545456,1
586276a72f01461378bda035,highway,0.0,34.0888,-84.3078,34.1009,-84.2393,34.1014,-84.2687,2.4,1.68,70.0,16.0,1,0.0,1
586276b22f014613e5997452,highway,81.46,34.0851,-84.2984,34.1069,-84.2807,34.1014,-84.2687,2.04,0.78,46.0,10.0,1,1.0,1
586279d6d0bab4061d9501dd,highway,0.0,34.2909,-84.1019,33.9312,-84.3515,34.1014,-84.2687,16.2,12.68,108.0,16.0,2,0.0,1
58627b73aa3ddd2656737347,highway,74.84,34.084,-84.221,34.0663,-84.2309,34.1014,-84.2687,2.98,3.25,90.0,18.0,1,1.0,1
58627c406cffe51c9648a8a2,highway,0.0,34.3609,-84.0693,34.0713,-84.2983,34.1014,-84.2687,21.25,2.68,75.57,17.29,7,0.0,1
58627d7d6cffe524d2c7b5be,highway,903.56,34.1268,-84.2482,34.181,-84.15,34.1014,-84.2687,2.11,8.74,87.08,8.54,13,0.0,1
58627fbbaa3ddd3b1c1bace3,highway,0.0,34.0873,-84.2882,34.0968,-84.2714,34.1014,-84.2687,1.48,0.35,62.38,11.12,8,0.0,1
586283e1d0bab43ea025d6f7,highway,0.0,34.0991,-84.2127,34.0314,-84.2424,34.1014,-84.2687,3.2,5.07,49.0,8.0,2,0.0,1
586284826cffe5489dc7b5c3,highway,60.44,34.1246,-84.233,33.7926,-84.2723,34.1014,-84.2687,2.6,21.34,38.0,17.0,1,1.0,1
5862860da42aab015d92ff04,highway,166.78,34.1315,-84.2411,34.205,-84.1342,34.1014,-84.2687,2.61,10.51,87.0,17.0,4,0.25,1
586287bdd0bab453cc7e845f,highway,68.94,34.1115,-84.3318,33.8657,-84.4753,34.1014,-84.2687,3.68,20.14,30.0,11.0,1,0.0,1
586292431ae60d6e2eff93a1,highway,0.0,34.2077,-84.2006,34.0927,-84.2709,34.1014,-84.2687,8.31,0.61,24.0,12.0,1,0.0,1
58629d9fa5a78f5d5d04fa0f,highway,0.0,34.0945,-84.288,34.1179,-84.2755,34.1014,-84.2687,1.21,1.21,74.92,10.15,13,0.15384615384615385,1
5863b6507adf4163a33b16ac,highway,60.44,34.1232,-84.2353,33.9088,-84.4295,34.1014,-84.2687,2.43,16.19,35.0,17.0,1,1.0,1
58667146a5a78f1d6104fa01,highway,0.0,34.0936,-84.2224,33.8598,-84.609,34.1014,-84.2687,2.7,25.67,74.0,17.0,1,0.0,1
586685627adf4138b8ca3f99,highway,56.99,34.1544,-84.3271,34.0665,-84.1776,34.1014,-84.2687,4.96,5.74,35.0,14.0,1,1.0,1
5866b7a2a5a78f36f804f9fd,highway,0.0,33.9966,-84.3342,34.1147,-84.2268,34.1014,-84.2687,8.16,2.57,48.0,11.0,1,0.0,1
58699e07aa3ddd18d2c4c585,highway,38.64,34.3193,-84.1498,33.953,-84.2186,34.1014,-84.2687,16.52,10.65,62.0,16.0,1,1.0,1
586a21a56cffe508acabfa8d,highway,0.0,34.1354,-84.1783,34.0225,-84.3115,34.1014,-84.2687,5.68,5.98,67.2,13.0,5,0.2,3
586c2a14d0bab44c46d06d4b,highway,352.69,34.101,-84.2481,33.7708,-84.3856,34.1014,-84.2687,1.18,23.81,47.43,18.0,7,0.14285714285714285,1
586d6b856cffe50e2d5ffcde,highway,76.87,34.0448,-84.2256,34.1833,-84.2184,34.1014,-84.2687,4.63,6.35,58.0,15.0,1,0.0,1
586d8e31a42aab09d06d971b,highway,0.0,34.0973,-84.2937,34.1175,-84.2749,34.1014,-84.2687,1.46,1.17,18.0,19.0,1,0.0,1
586fb0ef6cffe54e154b3c60,highway,0.0,34.1722,-84.1737,34.1038,-84.0046,34.1014,-84.2687,7.31,15.12,93.36,12.36,11,0.09090909090909091,1
587201ec6cffe516cfa088c6,highway,0.0,34.1059,-84.2856,34.1164,-84.2803,34.1014,-84.2687,1.02,1.23,37.0,16.0,1,0.0,1
5872087f6cffe51507666e2b,highway,0.0,34.1497,-84.26,34.1799,-84.1401,34.1014,-84.2687,3.38,9.14,34.0,10.0,1,1.0,1
587235a86cffe51c0c8a7e78,highway,43.56,34.2031,-84.2551,34.1841,-84.1072,34.1014,-84.2687,7.08,10.87,16.0,13.0,1,1.0,1
5873980c6cffe5505164bf46,highway,0.0,34.1225,-84.1215,33.9698,-84.1904,34.1014,-84.2687,8.55,10.14,75.0,14.0,1,1.0,1
587bfc0ea5a78f264f1a8d87,highway,0.0,33.8927,-84.3229,34.1177,-84.2749,34.1014,-84.2687,14.75,1.19,15.0,11.0,1,0.0,1
58925dc6d0bab4689ba17de9,highway,0.0,33.9516,-84.3562,34.0876,-84.254,34.1014,-84.2687,11.5,1.27,123.2,15.8,5,0.0,3
58965ad1a5a78f58bdc15b0f,highway,37.23,34.1359,-84.2608,34.1253,-84.2685,34.1014,-84.2687,2.43,1.65,26.0,14.0,1,0.0,1
58a59b47d0bab40dc5135bd1,highway,46.67,34.177,-84.1788,34.1136,-84.1949,34.1014,-84.2687,7.33,4.31,77.0,20.0,1,0.0,1
58a5a110d0bab43eae135bdb,highway,451.11,34.2143,-84.0484,34.1121,-84.2331,34.1014,-84.2687,14.82,2.16,79.6,17.8,10,0.0,1
58a96b40d0bab418d27b8131,highway,0.0,34.1224,-84.332,34.1006,-84.0214,34.1014,-84.2687,3.9,14.15,37.0,14.0,1,0.0,1
58aafc15397c7752fa1384bf,highway,27.18,34.2035,-84.2562,33.7525,-84.3944,34.1014,-84.2687,7.1,25.17,26.0,11.0,1,1.0,1
58ab2c55397c7701411384c2,highway,41.96,34.0455,-84.2134,33.9605,-84.2157,34.1014,-84.2687,4.99,10.2,27.0,17.0,1,1.0,2
58aef62a1ae60d2390f1e2d2,highway,0.0,34.0182,-84.301,34.0527,-84.3373,34.1014,-84.2687,6.04,5.18,78.0,18.5,2,0.0,2
58af8e03ff02114296f491a7,highway,0.0,34.0978,-84.2871,34.0882,-84.2642,34.1014,-84.2687,1.09,0.95,85.96,13.79,24,0.08333333333333333,1
58bae6e56cffe5614aa437f5,highway,36.44,34.2007,-84.2215,34.1474,-84.2301,34.1014,-84.2687,7.37,3.87,110.0,16.0,1,0.0,1
58bc841d397c77707048d72c,highway,0.0,33.9708,-84.3669,33.9233,-84.3414,34.1014,-84.2687,10.64,12.99,75.5,12.0,2,0.0,1
58bebf01d0bab4690adf1ab5,highway,69.65,34.3402,-84.3787,34.1215,-84.5111,34.1014,-84.2687,17.66,13.94,45.0,18.0,1,0.0,2
58c8615ba42aab5dd2186ea5,highway,0.0,34.1039,-84.232,34.2479,-84.0625,34.1014,-84.2687,2.11,15.54,56.0,19.0,1,0.0,1
58c9361c7adf417681ceed83,highway,0.0,34.1686,-84.1388,34.0955,-84.2413,34.1014,-84.2687,8.76,1.62,90.0,16.5,2,0.0,1
58d03be61ae60d738703f335,highway,0.0,34.0527,-84.2248,34.1571,-84.2408,34.1014,-84.2687,4.2,4.17,20.0,17.0,1,0.0,1
58e20c6e6cffe53844a06018,highway,0.0,34.1321,-84.2413,34.0898,-84.341,34.1014,-84.2687,2.64,4.22,24.0,11.0,1,1.0,1
58e3a79a1ae60d25ea8509a5,highway,0.0,34.1621,-84.2256,34.0453,-84.3117,34.1014,-84.2687,4.87,4.59,65.0,10.0,1,1.0,1
58e989f31ae60d18268509a5,highway,0.0,34.106,-84.2696,34.0956,-84.2782,34.1014,-84.2687,0.33,0.68,55.88,13.62,8,0.125,1
58f5026c397c772b9da382cb,highway,0.0,34.053,-84.1286,33.9757,-84.0967,34.1014,-84.2687,8.69,13.13,71.0,14.0,1,1.0,1
58f63c3e1ae60d36538509a7,highway,0.0,33.7827,-84.1057,33.7995,-84.2536,34.1014,-84.2687,23.93,20.88,128.2,13.8,5,0.6,1
58fb173c6cffe515a9d95ce6,highway,0.0,34.0998,-84.3419,34.0632,-84.2665,34.1014,-84.2687,4.19,2.64,60.0,12.0,1,1.0,1
58ff1f3fd0bab4573541b858,highway,76.25,34.0842,-84.2894,34.0636,-84.3188,34.1014,-84.2687,1.68,3.88,61.0,18.0,1,0.0,1
590121b2397c770f61b3d9ab,highway,0.0,34.1727,-84.2728,34.1179,-84.2752,34.1014,-84.2687,4.94,1.2,57.72,9.36,25,0.48,1
5906517c1ae60d682a28aef7,highway,0.0,34.1275,-84.4553,34.0973,-84.2647,34.1014,-84.2687,10.83,0.36,73.5,12.5,2,0.0,1
590fb2a41ae60d6ea228aef7,highway,0.0,34.1031,-84.2636,33.6426,-84.4097,34.1014,-84.2687,0.32,32.72,94.86,14.14,7,0.2857142857142857,1
59164e68ff02115d2abc48b5,highway,0.0,34.0998,-84.2564,34.0418,-84.3188,34.1014,-84.2687,0.71,5.02,71.67,14.67,3,0.3333333333333333,1
5918c15c7adf410fb4c48d9e,highway,209.93,34.085,-84.2825,34.0594,-84.2655,34.1014,-84.2687,1.39,2.91,49.0,14.0,3,0.0,1
591cd409397c776379b3d9a9,highway,0.0,34.1067,-84.2497,34.2782,-83.8495,34.1014,-84.2687,1.15,26.9,73.29,19.29,7,0.0,1
591f203aff021164fcbc48bc,highway,0.0,34.1632,-84.1888,34.0819,-84.2762,34.1014,-84.2687,6.26,1.41,76.29,13.0,7,0.2857142857142857,1
592008ca6cffe55ec2da8a07,highway,859.27,34.1051,-84.2462,33.9064,-84.3541,34.1014,-84.2687,1.31,14.34,68.92,17.5,12,0.08333333333333333,1
5922f6e3a5a78f75870a3944,highway,0.0,34.1811,-84.1643,34.0801,-84.3011,34.1014,-84.2687,8.13,2.37,57.0,9.0,1,0.0,1
5923a8ab7adf4134a7dfa4e7,highway,0.0,34.1074,-84.2478,34.1209,-84.209,34.1014,-84.2687,1.27,3.67,79.18,15.82,11,0.36363636363636365,1
592837f4397c776b09b3d9ad,highway,0.0,34.1041,-84.2582,34.0588,-84.2898,34.1014,-84.2687,0.63,3.18,99.67,16.33,6,0.0,1
5929416dd0bab45a1724a95b,highway,0.0,33.7788,-84.4141,33.9848,-84.2907,34.1014,-84.2687,23.8,8.16,29.0,20.0,1,0.0,1
592e11576cffe5342051af41,highway,626.51,34.078,-84.6808,34.0843,-84.2721,34.1014,-84.2687,23.64,1.2,93.38,13.38,8,0.25,2
592e46a26cffe5060051af41,highway,0.0,34.1394,-84.0733,34.2075,-84.145,34.1014,-84.2687,11.48,10.19,54.0,15.0,1,1.0,1
593125326cffe520640687b6,highway,105.78,34.1248,-84.3024,34.133,-84.2472,34.1014,-84.2687,2.52,2.5,19.5,17.0,2,0.0,1
5932c3b4397c770e55b3d9b3,highway,0.0,34.1664,-84.2334,34.1007,-84.2795,34.1014,-84.2687,4.93,0.62,15.0,11.5,2,0.5,1
5939bf8a6cffe528e2bda854,highway,0.0,34.0874,-84.2922,34.0682,-84.2775,34.1014,-84.2687,1.66,2.35,20.0,15.0,1,0.0,1
593ae6f1d0bab40fdcdbaf9f,highway,612.76,34.1958,-84.2557,34.1179,-84.1758,34.1014,-84.2687,6.57,5.43,69.25,15.62,16,0.25,1
5947944cd0bab462ba4d712c,highway,172.65,34.1085,-84.2579,34.1006,-84.281,34.1014,-84.2687,0.79,0.71,83.0,20.33,3,0.0,1
594bf3eca5a78f1d97a76610,highway,0.0,34.103,-84.2711,34.1742,-84.1713,34.1014,-84.2687,0.19,7.51,70.32,12.97,34,0.2647058823529412,1
594cdc9ed0bab47ac93d9668,highway,0.0,34.0638,-84.2464,34.0898,-84.2571,34.1014,-84.2687,2.89,1.04,40.0,11.0,1,0.0,1
594cea1f7adf4113bd876ab5,highway,612.76,34.196,-84.2561,33.8517,-84.3662,34.1014,-84.2687,6.58,18.14,66.81,15.56,16,0.25,1
595103db7adf4137fd9a892a,highway,0.0,34.2352,-84.1028,34.0637,-84.2644,34.1014,-84.2687,13.24,2.62,50.12,15.62,8,0.0,2
595220536cffe54d430bfc1d,highway,0.0,34.0754,-84.2786,34.079,-84.2641,34.1014,-84.2687,1.89,1.57,72.0,5.0,1,0.0,1
59522412d0bab46c897d00fb,highway,418.49,34.075,-84.2763,33.8179,-84.3491,34.1014,-84.2687,1.88,20.13,41.2,17.6,5,0.0,1
595537fea5a78f5435a763c9,highway,0.0,34.0981,-84.2979,33.9205,-84.3562,34.1014,-84.2687,1.68,13.47,78.0,16.33,3,0.3333333333333333,1
5956bd6c7adf41388d97ff73,highway,0.0,34.2125,-84.2148,34.1833,-84.2186,34.1014,-84.2687,8.28,6.34,56.09,19.09,11,0.09090909090909091,1
5958b11f6cffe521d77acdfa,highway,331.51,33.8406,-84.0443,34.0491,-84.3092,34.1014,-84.2687,22.14,4.3,98.0,9.33,3,0.0,2
595be27a1ae60d79f137d4a0,highway,0.0,34.0921,-84.3509,33.9308,-84.3412,34.1014,-84.2687,4.75,12.5,32.0,17.0,1,0.0,1
5967327a6cffe534eb63646a,highway,116.53,34.127,-84.389,34.1142,-84.237,34.1014,-84.2687,7.11,2.01,30.5,14.5,2,0.0,1
59728b671ae60d123837d591,highway,0.0,34.0509,-84.2629,34.0461,-84.3143,34.1014,-84.2687,3.5,4.63,36.0,19.0,1,0.0,1
597315a5d0bab466fdeca1f1,highway,1593.37,34.1329,-84.3141,33.9164,-84.3509,34.1014,-84.2687,3.39,13.63,56.66,8.45,29,0.1724137931034483,1
5974e3b57adf41132797b0ff,highway,69.14,34.0891,-84.2816,34.0947,-84.2465,34.1014,-84.2687,1.12,1.35,20.0,14.0,1,0.0,1
5976817fa5a78f4f6a8a597f,highway,0.0,34.106,-84.2503,34.1476,-84.1698,34.1014,-84.2687,1.1,6.5,84.0,17.0,1,0.0,1
597b8fcc1ae60d73ae37d557,highway,0.0,33.9976,-84.3479,33.9092,-84.4414,34.1014,-84.2687,8.48,16.56,60.0,15.0,2,0.5,2
597caaef1ae60d741337cd6a,highway,0.0,34.0679,-84.2283,34.0608,-84.2706,34.1014,-84.2687,3.27,2.81,47.0,13.0,1,0.0,1
597cbb8f6cffe541463321d3,highway,70.19,34.0767,-84.276,34.1045,-84.2232,34.1014,-84.2687,1.76,2.61,79.0,17.0,1,0.0,1
597d1fb61ae60d151337cd10,highway,0.0,34.0684,-84.2588,33.9228,-84.3367,34.1014,-84.2687,2.34,12.95,16.0,18.0,1,0.0,1
597d36baa5a78f052b8a5c6f,highway,0.0,34.2477,-84.4996,34.0796,-84.2937,34.1014,-84.2687,16.63,2.08,51.5,17.5,2,0.0,1
597e133f6cffe51970bf3377,highway,0.0,34.1034,-84.2979,34.0737,-84.258,34.1014,-84.2687,1.68,2.01,42.5,10.0,2,1.0,1
5981e80eff02111920c221fe,highway,0.0,34.105,-84.2693,33.7574,-84.3472,34.1014,-84.2687,0.26,24.2,38.0,16.0,2,0.0,1
5983b93d1ae60d4f2037cba3,highway,0.0,34.0927,-84.6252,34.0936,-84.2433,34.1014,-84.2687,20.41,1.55,42.0,14.27,11,0.09090909090909091,1
598996c31ae60d67ec37cd7d,highway,0.0,34.0991,-84.263,33.9142,-84.456,34.1014,-84.2687,0.36,16.81,24.0,20.0,1,0.0,1
598b5ad8d0bab42cb9c79616,highway,0.0,34.1187,-84.2446,34.2168,-84.142,34.1014,-84.2687,1.82,10.78,46.0,15.0,1,0.0,1
5992b5cb6cffe52395726b88,highway,0.0,34.2872,-84.3518,34.0816,-84.3105,34.1014,-84.2687,13.69,2.76,54.0,16.0,1,0.0,1
5992b7686cffe5354a645d8a,highway,0.0,34.0589,-84.204,34.0757,-84.2944,34.1014,-84.2687,4.73,2.31,62.4,14.8,5,0.4,1
599acec1ff021110a3c2179e,highway,0.0,34.119,-84.2323,33.85,-84.3762,34.1014,-84.2687,2.41,18.43,30.0,19.0,1,0.0,1
599cd1296cffe52057a3d3c8,highway,141.82,34.0949,-84.2901,34.1005,-84.2818,34.1014,-84.2687,1.31,0.76,80.5,18.0,2,0.0,1
599cd136d0bab40d3a641063,highway,353.44,34.0942,-84.2886,34.0537,-84.2744,34.1014,-84.2687,1.24,3.31,75.2,15.2,5,0.2,1
599d48bc6cffe526376ab6cf,highway,42.49,34.0396,-84.0941,33.8845,-84.2484,34.1014,-84.2687,10.87,15.03,77.0,10.0,1,1.0,2
599e5970ff02113a64c21e01,highway,0.0,34.1026,-84.2644,34.0828,-84.256,34.1014,-84.2687,0.26,1.48,87.5,19.83,6,0.0,1
599f1e611ae60d32d137d596,highway,0.0,34.0482,-84.2318,34.06,-84.2691,34.1014,-84.2687,4.24,2.86,18.0,14.0,1,1.0,1
59a0d2737adf4166c429cb60,highway,270.37,34.1724,-84.4084,34.0403,-84.2979,34.1014,-84.2687,9.38,4.54,78.2,8.2,5,0.6,1
59a0d2baa42aab041be2bbb3,highway,336.33,34.1009,-84.2729,34.099,-84.2688,34.1014,-84.2687,0.25,0.18,84.5,12.17,6,0.16666666666666666,1
59a1ef627adf41188329cb51,highway,0.0,34.0273,-84.3298,34.1792,-84.14,34.1014,-84.2687,6.2,9.11,66.0,16.67,3,0.3333333333333333,2
59a2a9b97adf410d2ff54fb5,highway,257.65,34.1319,-84.2781,34.1211,-84.3202,34.1014,-84.2687,2.17,3.25,53.5,13.75,4,0.0,1
59a465787adf415f2d083488,highway,0.0,34.2344,-84.0768,34.1635,-84.1193,34.1014,-84.2687,14.31,9.56,57.0,20.0,1,0.0,1
59a5151f6cffe51ff9d2d3f5,highway,58.07,34.1373,-84.2719,34.1176,-84.275,34.1014,-84.2687,2.49,1.18,67.0,18.0,1,1.0,1
59a60debd0bab439743b1d5e,highway,0.0,34.0525,-84.2609,33.8745,-84.3182,34.1014,-84.2687,3.4,15.94,23.0,10.0,1,0.0,1
59a63d3b7adf414ec5cb355f,highway,94.19,34.0881,-84.2925,33.7515,-84.3921,34.1014,-84.2687,1.64,25.19,41.0,16.0,1,1.0,1
59aac514ff02114bd2c2236f,highway,0.0,34.1022,-84.2643,34.0937,-84.2418,34.1014,-84.2687,0.25,1.63,25.0,11.0,1,1.0,1
59ac5a97a5a78f56128a53d2,highway,0.0,34.0569,-84.3013,34.1932,-84.45,34.1014,-84.2687,3.6,12.16,62.96,8.6,25,0.2,2
59ae61ab6cffe50d53f6b466,highway,472.51,34.1137,-84.2647,34.1074,-84.2806,34.1014,-84.2687,0.89,0.8,43.86,14.43,7,0.14285714285714285,1
59b26d9e7adf411f22bb7e60,highway,0.0,34.1005,-84.2563,34.0758,-84.2545,34.1014,-84.2687,0.71,1.94,21.0,13.0,1,1.0,1
59b45175ff02116e66c2247f,highway,0.0,34.1807,-84.1634,34.0578,-84.3206,34.1014,-84.2687,8.14,4.23,59.0,17.33,3,0.0,4
59b58dd4ff0211480cc21750,highway,37.41,34.1459,-84.3329,34.3259,-84.4104,34.1014,-84.2687,4.79,17.51,17.0,11.0,1,0.0,1
59b6e69d6cffe50d9f6f963a,highway,264.5,34.2201,-84.3031,33.9569,-84.6606,34.1014,-84.2687,8.44,24.57,87.4,21.8,5,0.2,1
59b9126a7adf41724aafc897,highway,0.0,33.7549,-84.1719,34.144,-84.2509,34.1014,-84.2687,24.58,3.11,84.33,15.56,9,0.1111111111111111,2
59c8fd546cffe5310bd8fb2b,highway,0.0,34.1672,-84.1718,34.1516,-84.1901,34.1014,-84.2687,7.17,5.68,91.0,17.5,2,0.0,1
59c90e786cffe50fdfc45531,highway,58.14,34.108,-84.2589,34.0594,-84.2947,34.1014,-84.2687,0.72,3.26,58.0,20.0,1,0.0,1
59ca3c927adf412d1d6880bc,highway,0.0,34.2718,-84.2239,34.1268,-84.2379,34.1014,-84.2687,12.05,2.49,19.0,11.0,1,0.0,1
59ca494bd0bab40bc65fe078,highway,58.37,34.0792,-83.8922,34.0937,-84.0027,34.1014,-84.2687,21.6,15.23,91.0,11.0,1,0.0,1
59ca64326cffe515b416e2ba,highway,40.35,34.1264,-84.1989,34.2353,-83.8676,34.1014,-84.2687,4.35,24.73,42.0,16.0,1,0.0,1
