device_id,place,customer_weight,user_home_lat,user_home_long,user_work_lat,user_work_long,venue_lat,venue_long,distance_from_home_miles_mean,distance_from_work_miles_mean,time_in_place_minutes,visit_hour,visit_count,pct_weekend,places_visits
58124859a5a78f3f9167445f,holcomb,0.0,33.875,-84.4883,34.0991,-84.5216,34.0188,-84.3119,14.18,13.22,87.5,16.5,2,0.0,1
58126631397c777284cc7d46,holcomb,78.65,33.9304,-84.3608,34.0939,-84.2391,34.0188,-84.3119,6.72,6.66,69.0,18.0,1,1.0,1
5812707ba5a78f65cbd34183,holcomb,0.0,34.0116,-84.3623,34.0726,-84.3647,34.0188,-84.3119,2.93,4.79,116.0,17.0,1,0.0,1
58137b5c397c771507cc7d43,holcomb,0.0,33.9691,-84.2461,34.0464,-84.2991,34.0188,-84.3119,5.09,2.04,103.0,19.0,1,0.0,1
5814ced31ae60d732c1ef1ed,holcomb,0.0,34.0719,-84.5695,34.1147,-84.4664,34.0188,-84.3119,15.2,11.06,35.0,8.0,1,0.0,1
5814e361397c777029cc7d51,holcomb,0.0,33.9647,-84.2746,33.9576,-84.3635,34.0188,-84.3119,4.31,5.16,75.0,19.0,1,0.0,1
58153cbfa5a78f42a0d34196,holcomb,0.0,33.9486,-84.3409,33.7924,-84.3944,34.0188,-84.3119,5.13,16.35,61.0,18.0,1,0.0,1
5816ac6d1ae60d6bfb1ef1da,holcomb,0.0,34.0352,-84.5474,33.9506,-84.3829,34.0188,-84.3119,13.54,6.23,30.0,10.0,1,0.0,1
58172e7d1ae60d18901ef1d8,holcomb,0.0,34.2365,-84.2325,34.0216,-84.2709,34.0188,-84.3119,15.72,2.36,81.0,17.0,1,1.0,1
5817643f397c776f4bcc7d38,holcomb,0.0,33.7898,-84.1614,34.0398,-84.3435,34.0188,-84.3119,18.02,2.32,93.0,11.0,1,1.0,1
581ba608ff02116203f1730a,holcomb,0.0,33.9598,-84.3713,33.9106,-84.4181,34.0188,-84.3119,5.31,9.64,105.0,18.0,1,0.0,1
581cafe5a5a78f16d1071ad0,holcomb,0.0,34.0203,-84.3279,34.0635,-84.2362,34.0188,-84.3119,0.92,5.32,119.0,18.0,1,0.0,1
581cb487a5a78f1818071add,holcomb,0.0,34.0182,-84.301,33.9694,-84.5519,34.0188,-84.3119,0.62,14.17,91.5,14.0,2,0.0,1
581e035e397c77779fa6a9bc,holcomb,0.0,34.0924,-84.415,34.0344,-84.3413,34.0188,-84.3119,7.8,2.0,27.0,8.0,1,0.0,1
581e1ac51ae60d550ed7705b,holcomb,0.0,33.9383,-84.3398,33.9686,-84.5523,34.0188,-84.3119,5.79,14.2,145.0,18.0,1,1.0,1
581f1f6eff021167496a5c66,holcomb,0.0,33.8512,-84.3672,33.8501,-84.3753,34.0188,-84.3119,12.0,12.21,46.5,17.0,2,1.0,1
582a4464397c770de3a6a9cc,holcomb,0.0,34.0075,-84.2947,33.9249,-84.3507,34.0188,-84.3119,1.25,6.86,71.0,18.0,2,0.0,1
582f4a20a5a78f56fb124a74,holcomb,0.0,33.9547,-84.2462,33.9645,-84.226,34.0188,-84.3119,5.81,6.19,77.0,17.0,1,1.0,1
58351e621ae60d3afed7f9c5,holcomb,0.0,33.9839,-84.2755,34.0584,-84.2699,34.0188,-84.3119,3.18,3.64,57.67,10.33,3,0.3333333333333333,2
583859a9a5a78f2b1a124a95,holcomb,0.0,34.0133,-84.26,33.7994,-84.1287,34.0188,-84.3119,3.0,18.45,74.0,12.0,1,0.0,1
583a1ce11ae60d62ebd7f9c5,holcomb,0.0,34.006,-84.3018,33.7917,-84.39,34.0188,-84.3119,1.06,16.32,50.0,18.25,4,0.0,1
583e46c5ff0211160ab8f7d0,holcomb,0.0,34.0911,-84.3993,33.8473,-84.3714,34.0188,-84.3119,7.07,12.33,68.0,18.0,3,0.0,2
5841aa6d1ae60d3d9fd7f9b8,holcomb,0.0,34.002,-84.2794,34.0411,-84.3203,34.0188,-84.3119,2.19,1.62,83.0,18.4,5,0.4,2
5842e58fff021143cab8f7c2,holcomb,0.0,34.0605,-84.3896,33.9594,-84.2327,34.0188,-84.3119,5.3,6.12,105.0,17.0,1,0.0,1
58480a3b397c77543dfea26c,holcomb,0.0,34.139,-84.3735,33.905,-84.4387,34.0188,-84.3119,9.03,10.71,68.0,18.0,1,1.0,1
584d9c97ff02110177116878,holcomb,0.0,34.0224,-84.2903,33.905,-84.3593,34.0188,-84.3119,1.26,8.32,65.67,17.33,3,0.0,1
584e94931ae60d7f027ff137,holcomb,0.0,34.0144,-84.2608,33.9954,-84.349,34.0188,-84.3119,2.94,2.67,24.0,11.0,1,0.0,1
58540752a5a78f62846b84f2,holcomb,0.0,34.0281,-84.3316,34.0435,-84.3417,34.0188,-84.3119,1.3,2.42,92.0,22.0,1,0.0,2
585de1991ae60d70685e0e1a,holcomb,0.0,34.063,-84.022,34.0451,-84.3133,34.0188,-84.3119,16.88,1.82,123.0,17.0,1,0.0,1
585f095ba5a78f6113dc2127,holcomb,0.0,34.0214,-84.1948,33.8789,-84.296,34.0188,-84.3119,6.71,9.71,15.0,10.0,1,0.0,1
5861b431ff0211612508f409,holcomb,0.0,34.0202,-84.3329,33.9339,-84.3531,34.0188,-84.3119,1.21,6.32,54.78,4.48,27,0.1111111111111111,2
5862712dd0bab41666dbaeaa,holcomb,0.0,34.1677,-84.4357,34.2297,-84.4648,34.0188,-84.3119,12.5,17.0,179.0,11.0,1,1.0,1
5862714e7adf410d20f446ff,holcomb,0.0,34.027,-84.2585,34.0058,-84.0713,34.0188,-84.3119,3.11,13.81,145.0,19.0,1,0.0,1
586273907adf413a682471de,holcomb,115.35,34.0065,-84.3395,33.9066,-84.3546,34.0188,-84.3119,1.8,8.13,26.0,17.0,1,0.0,1
586273e76cffe54bedc7b5ba,holcomb,112.67,34.1314,-84.269,33.9018,-84.4577,34.0188,-84.3119,8.16,11.63,101.0,20.0,2,0.0,1
5862754a7adf4152ebf4474d,holcomb,61.12,34.0843,-84.3718,33.9807,-84.3468,34.0188,-84.3119,5.68,3.31,153.0,7.0,1,0.0,1
5862756a6cffe55f45c7b5ba,holcomb,202.96,34.0055,-84.264,33.781,-84.3864,34.0188,-84.3119,2.89,16.97,67.33,18.67,3,0.0,1
5862756fd0bab45b487e846a,holcomb,0.0,33.9421,-84.3163,33.9465,-84.3157,34.0188,-84.3119,5.3,5.0,68.0,19.0,1,0.0,1
58627691d0bab4679b9501a4,holcomb,0.0,34.015,-84.3191,33.7036,-84.5593,34.0188,-84.3119,0.49,26.0,72.0,18.0,1,0.0,1
586276fe6cffe5703bff9eda,holcomb,0.0,33.9627,-84.2919,33.965,-84.245,34.0188,-84.3119,4.04,5.34,194.0,19.0,1,0.0,1
58627783db36483a4bec8d1e,holcomb,0.0,34.0021,-84.2999,33.9965,-84.5351,34.0188,-84.3119,1.34,12.88,42.0,19.0,1,0.0,1
586278142f01462242ac2e4c,holcomb,0.0,34.0462,-84.2081,33.9861,-84.2707,34.0188,-84.3119,6.24,3.27,158.0,18.0,1,0.0,1
586279c0aa3ddd1878737373,holcomb,0.0,34.0035,-84.3019,34.0434,-84.3321,34.0188,-84.3119,1.2,2.06,71.43,19.0,7,0.0,1
586279d5db36484f5dec8d35,holcomb,113.29,34.0079,-84.3789,33.9188,-84.3569,34.0188,-84.3119,3.91,7.38,78.5,15.5,2,0.5,1
58627a752f0146384a76f57b,holcomb,0.0,34.0043,-84.2706,34.0231,-84.271,34.0188,-84.3119,2.57,2.36,80.0,16.0,1,1.0,1
58627b33db36485a8ccf69c9,holcomb,57.96,34.0471,-84.2069,33.9253,-84.3792,34.0188,-84.3119,6.33,7.53,170.0,19.0,1,0.0,1
58627c87db364860e113ec5b,holcomb,75.71,33.9322,-84.3226,33.9054,-84.4323,34.0188,-84.3119,6.01,10.44,124.0,19.0,1,0.0,1
58627ca66cffe51e48c7b5c3,holcomb,75.58,33.9917,-84.2106,33.9264,-84.3484,34.0188,-84.3119,6.1,6.72,107.0,18.0,1,1.0,1
58627cae7adf4119182471d8,holcomb,0.0,34.0369,-84.3252,34.1863,-84.1442,34.0188,-84.3119,1.47,15.04,84.27,16.82,11,0.0,1
58627cd3d0bab41999dbaea4,holcomb,187.33,34.0089,-84.311,33.9304,-84.3496,34.0188,-84.3119,0.68,6.48,41.0,19.0,1,0.0,1
58627d1cd0bab41be17e845b,holcomb,0.0,34.1726,-84.2091,34.2062,-84.1389,34.0188,-84.3119,12.15,16.3,97.0,18.0,1,0.0,1
58627db2aa3ddd340f9cd6a0,holcomb,826.29,33.9836,-84.2813,33.9343,-84.3401,34.0188,-84.3119,3.0,6.06,93.36,13.36,14,0.07142857142857142,1
58627db57adf41215b2471ee,holcomb,0.0,34.0131,-84.2887,33.9093,-84.3558,34.0188,-84.3119,1.38,7.97,77.0,18.0,1,1.0,1
58627f487adf4126f057cfa3,holcomb,0.0,33.9958,-84.28,34.0564,-84.2989,34.0188,-84.3119,2.42,2.7,53.26,17.11,19,0.05263157894736842,1
5862805fdb36487205cf69da,holcomb,0.0,34.1426,-84.1571,34.2103,-84.1168,34.0188,-84.3119,12.32,17.32,67.0,19.0,1,0.0,1
58628107a42aab789992fb5c,holcomb,0.0,34.035,-84.4557,33.9773,-84.4345,34.0188,-84.3119,8.31,7.59,106.0,19.0,1,0.0,1
5862822e2f0146637aac2e52,holcomb,172.54,33.9022,-84.3129,34.0617,-84.3884,34.0188,-84.3119,8.06,5.29,140.0,17.0,1,1.0,1
5862822fd0bab433f1dbae97,holcomb,61.23,34.0092,-84.2543,33.9456,-84.269,34.0188,-84.3119,3.37,5.62,45.0,17.0,1,1.0,1
5862825d2f0146654fac2df1,holcomb,107.47,34.0308,-84.4749,33.7329,-84.3393,34.0188,-84.3119,9.37,19.82,115.0,19.0,1,0.0,1
5862827b7adf41380c24720c,holcomb,75.58,33.992,-84.2128,33.7713,-84.3867,34.0188,-84.3119,5.97,17.63,107.0,18.0,1,1.0,1
586282f0d0bab4393a9501b3,holcomb,0.0,34.0292,-84.3154,33.9597,-84.3509,34.0188,-84.3119,0.75,4.65,30.0,19.0,1,0.0,1
5862852a6cffe54b51c7b5dc,holcomb,0.0,34.0143,-84.3066,33.7792,-84.3849,34.0188,-84.3119,0.43,17.08,114.0,14.0,1,1.0,1
586285c36cffe54f41ff9ee2,holcomb,0.0,34.0297,-84.247,33.7223,-84.4962,34.0188,-84.3119,3.79,23.06,83.0,20.0,1,0.0,1
5862863caa3ddd6072a64bae,holcomb,0.0,33.9619,-84.3227,33.7807,-84.3838,34.0188,-84.3119,3.98,16.96,48.0,18.0,1,0.0,1
5862865c7adf415073f44713,holcomb,73.68,34.1183,-84.2012,34.0301,-84.3437,34.0188,-84.3119,9.35,1.98,137.0,7.0,1,0.0,1
586286add0bab44e1f9501b3,holcomb,105.82,34.0529,-84.2035,33.7889,-84.283,34.0188,-84.3119,6.64,15.97,62.0,15.0,1,1.0,1
586286c7aa3ddd63f9a64b88,holcomb,134.11,34.0052,-84.2546,33.9256,-84.3506,34.0188,-84.3119,3.42,6.81,51.0,18.0,2,0.0,1
586288f82f01460f64bda01e,holcomb,0.0,33.9901,-84.2841,33.7913,-84.3953,34.0188,-84.3119,2.54,16.43,95.0,14.0,1,1.0,1
586289306cffe561f3c7b5cc,holcomb,0.0,33.9911,-84.2825,33.7991,-84.3285,34.0188,-84.3119,2.55,15.21,76.0,15.0,3,0.3333333333333333,1
58628997db36482a5eec8d51,holcomb,0.0,34.0297,-84.3871,34.0484,-84.3146,34.0188,-84.3119,4.37,2.05,191.0,17.0,1,0.0,1
58628a09db36482cf113ec35,holcomb,111.16,34.1182,-84.1546,33.8102,-84.3953,34.0188,-84.3119,11.33,15.18,114.0,17.5,2,0.5,1
5863abdd6cffe51d3bcc5796,holcomb,258.21,34.0208,-84.2874,34.1077,-84.2805,34.0188,-84.3119,1.41,6.4,49.5,8.0,2,1.0,1
5863b5ceaa3ddd3ef3919df6,holcomb,68.26,34.0355,-84.3598,33.9435,-84.3591,34.0188,-84.3119,2.98,5.86,76.0,16.0,1,1.0,2
5864dee8db36482fa56b3c12,holcomb,120.11,33.9737,-84.2584,33.9247,-84.2444,34.0188,-84.3119,4.37,7.56,76.0,18.0,1,1.0,1
5864e69f6cffe546e34ff796,holcomb,0.0,33.9934,-84.2916,33.9287,-84.3681,34.0188,-84.3119,2.1,7.0,62.5,17.5,2,0.0,1
5864f93a2f0146794110d47c,holcomb,0.0,34.0095,-84.3144,33.794,-84.3972,34.0188,-84.3119,0.66,16.29,53.0,19.0,1,0.0,1
58656c90ff02116c8e08f411,holcomb,0.0,33.9956,-84.2606,33.9167,-84.1288,34.0188,-84.3119,3.34,12.64,82.5,15.0,2,0.5,1
58657acca5a78f568404fa11,holcomb,0.0,33.8546,-84.5717,34.0023,-84.3497,34.0188,-84.3119,18.72,2.45,83.0,18.0,1,0.0,1
586686f0a42aab189492ebba,holcomb,0.0,33.9956,-84.2212,33.9708,-84.2164,34.0188,-84.3119,5.44,6.39,49.0,14.0,1,0.0,1
5866bf641ae60d3afbff9396,holcomb,0.0,34.0121,-84.296,34.0667,-84.3158,34.0188,-84.3119,1.02,3.32,62.0,19.0,1,0.0,1
5866ee356cffe50208b3579d,holcomb,0.0,33.9396,-84.393,33.8969,-84.3596,34.0188,-84.3119,7.18,8.86,95.0,19.0,1,0.0,1
5866f1167adf412b255800ab,holcomb,58.23,34.1,-84.3595,33.9358,-84.355,34.0188,-84.3119,6.24,6.24,82.0,11.0,1,0.0,1
5867d4082f01461a650a82b0,holcomb,202.98,34.0254,-84.2723,34.0156,-84.3617,34.0188,-84.3119,2.32,2.86,72.5,17.5,2,0.0,1
58696dbc1ae60d569eff939b,holcomb,0.0,34.0082,-84.3559,34.1559,-84.0361,34.0188,-84.3119,2.63,18.41,58.0,19.0,1,0.0,1
586a18bfdb36480bd56f30e1,holcomb,0.0,34.0391,-84.2491,34.0239,-84.1943,34.0188,-84.3119,3.86,6.74,75.0,19.0,1,0.0,1
586a5f53d0bab40fd01f88d0,holcomb,0.0,33.9871,-84.1983,33.7576,-84.3938,34.0188,-84.3119,6.87,18.65,63.0,18.0,1,1.0,1
586a6077d0bab42d235c7070,holcomb,56.09,34.0183,-84.4041,34.049,-84.376,34.0188,-84.3119,5.28,4.23,53.0,12.0,1,0.0,1
586a61927adf41214def8e00,holcomb,0.0,34.1223,-84.3305,34.0986,-84.336,34.0188,-84.3119,7.24,5.69,85.0,18.0,1,0.0,1
586ccd2a6cffe532124929fd,holcomb,0.0,34.0339,-84.2371,34.0525,-84.232,34.0188,-84.3119,4.41,5.14,109.0,19.0,1,0.0,1
586d704ca42aab02196d9727,holcomb,0.0,33.9166,-84.0631,34.0042,-83.8041,34.0188,-84.3119,15.91,29.11,19.0,19.0,1,0.0,1
586d8d517adf417b516fae27,holcomb,0.0,34.0383,-84.2493,34.0221,-84.1937,34.0188,-84.3119,3.83,6.77,87.0,19.0,1,1.0,1
586db00edb364808cc920efe,holcomb,99.76,34.0554,-84.3571,34.056,-84.3901,34.0188,-84.3119,3.62,5.17,89.0,12.0,1,1.0,1
586db0ca7adf413d5526b405,holcomb,509.3,33.9406,-84.3692,33.8498,-84.3607,34.0188,-84.3119,6.32,12.01,83.0,12.5,4,0.75,1
5872357f6cffe516ba72fe86,holcomb,64.33,34.0175,-84.2514,33.9545,-84.2304,34.0188,-84.3119,3.46,6.44,78.0,19.0,1,0.0,1
58743309d0bab41dfd06db28,holcomb,0.0,33.987,-84.2851,33.7519,-84.3945,34.0188,-84.3119,2.68,19.04,53.0,7.0,1,1.0,1
5876a809397c7736333108f8,holcomb,0.0,34.0139,-84.3017,34.0012,-84.078,34.0188,-84.3119,0.68,13.45,68.56,17.22,9,0.3333333333333333,1
587e57ac1ae60d76e28d4147,holcomb,0.0,33.9648,-84.3527,33.9206,-84.332,34.0188,-84.3119,4.4,6.88,61.5,17.25,4,0.0,1
58825f21397c7762c73108f4,holcomb,0.0,34.0135,-84.303,33.9623,-84.1144,34.0188,-84.3119,0.63,11.97,77.67,17.0,3,0.0,1
5883afdfd0bab413f778e2b6,holcomb,45.17,34.0287,-84.0553,34.0379,-84.3083,34.0188,-84.3119,14.71,1.34,52.0,11.0,1,0.0,1
5883b627d0bab465cb78e2b6,holcomb,0.0,34.0929,-84.3819,34.0303,-84.5523,34.0188,-84.3119,6.51,13.79,58.0,17.0,1,1.0,1
5883baced0bab410cc78e2b8,holcomb,0.0,33.9856,-84.2254,33.9702,-84.2149,34.0188,-84.3119,5.46,6.49,45.0,17.0,1,0.0,1
58846eaca42aab20678c933c,holcomb,0.0,34.0925,-84.38,34.0488,-84.3777,34.0188,-84.3119,6.42,4.3,58.0,17.0,1,1.0,1
58852ccb6cffe563847e09e9,holcomb,510.06,33.9809,-84.2849,34.0208,-84.2802,34.0188,-84.3119,3.04,1.82,58.2,18.0,5,0.2,1
5886211b6cffe5519e9c98aa,holcomb,126.26,33.9742,-84.2983,33.9471,-84.3312,34.0188,-84.3119,3.18,5.08,129.0,18.0,1,0.0,1
588925b9397c775f1cff4390,holcomb,0.0,33.9684,-84.2645,34.0671,-84.1774,34.0188,-84.3119,4.41,8.4,84.71,15.0,7,0.0,1
588a96596cffe569b3f9ea41,holcomb,0.0,34.0431,-84.2591,33.9773,-84.3531,34.0188,-84.3119,3.46,3.72,40.0,17.5,2,0.0,1
588aa3287adf41422a15ff02,holcomb,0.0,34.2053,-84.222,34.0616,-84.4183,34.0188,-84.3119,13.88,6.78,138.0,18.0,1,0.0,1
588b9800a5a78f6b77b22629,holcomb,0.0,34.1927,-84.2524,34.0873,-84.356,34.0188,-84.3119,12.5,5.37,48.5,17.5,2,0.0,1
588ef0b8d0bab41a963649bd,holcomb,202.36,33.9966,-84.2843,34.0311,-84.2704,34.0188,-84.3119,2.2,2.52,86.0,12.5,2,0.0,1
5891da10d0bab46a2d36bd65,holcomb,129.57,34.007,-84.2764,34.0405,-84.283,34.0188,-84.3119,2.19,2.24,75.5,18.5,2,0.0,1
5891e8227adf414786ac1c31,holcomb,0.0,33.8428,-84.2496,33.8943,-84.2948,34.0188,-84.3119,12.67,8.66,74.0,13.0,1,1.0,1
58925dc6d0bab4689ba17de9,holcomb,0.0,33.951,-84.3563,34.088,-84.2542,34.0188,-84.3119,5.33,5.81,82.0,16.75,4,0.0,3
589286566cffe51bb35581e3,holcomb,403.06,34.011,-84.3043,34.0064,-84.2903,34.0188,-84.3119,0.69,1.5,82.75,14.25,4,0.5,1
58930fe97adf4110c86ab858,holcomb,0.0,33.9616,-84.2867,33.6531,-83.9775,34.0188,-84.3119,4.2,31.74,85.0,18.0,1,1.0,1
58932fb76cffe550c36bc664,holcomb,555.28,34.0128,-84.3024,34.2165,-84.1426,34.0188,-84.3119,0.68,16.75,78.6,15.0,5,0.4,1
58934ae87adf414804d2fdc0,holcomb,0.0,33.9416,-84.316,33.7256,-84.3676,34.0188,-84.3119,5.33,20.51,107.0,9.0,1,0.0,1
58949bc96cffe5643610fb98,holcomb,66.5,34.0352,-84.2484,34.0201,-84.2404,34.0188,-84.3119,3.81,4.09,130.0,19.0,1,0.0,1
5894a5f7d0bab402f6232cb7,holcomb,0.0,34.0374,-84.2511,33.9647,-84.2198,34.0188,-84.3119,3.71,6.46,134.0,18.0,1,0.0,1
58958fb4a42aab489d4a2bdd,holcomb,66.81,33.7704,-84.3913,33.7776,-84.3981,34.0188,-84.3119,17.76,17.39,141.0,12.0,1,1.0,1
58964b0d6cffe518fb322fb7,holcomb,131.38,34.0371,-84.2782,34.0232,-84.2896,34.0188,-84.3119,2.3,1.32,75.5,18.0,2,0.5,1
5896ddf36cffe512c65d8687,holcomb,73.12,34.0771,-84.2943,34.018,-84.2772,34.0188,-84.3119,4.15,1.99,47.0,16.0,1,1.0,1
5896f9e7d0bab471816c621e,holcomb,118.28,33.9901,-84.2868,34.0659,-84.321,34.0188,-84.3119,2.45,3.3,71.0,9.0,1,1.0,1
58982fab6cffe5194c32b54e,holcomb,251.29,33.9276,-84.2099,33.9135,-84.3796,34.0188,-84.3119,8.59,8.25,141.0,16.0,1,1.0,1
5898325d6cffe54ab732b54f,holcomb,0.0,34.009,-84.317,33.9178,-84.3533,34.0188,-84.3119,0.74,7.38,71.5,18.5,2,0.0,1
5898c4e87adf41083ecdde78,holcomb,72.82,33.9394,-84.3439,33.9289,-84.368,34.0188,-84.3119,5.78,7.0,128.0,18.0,1,0.0,1
5898d3aad0bab403f84f39c2,holcomb,0.0,34.0352,-84.4834,33.7543,-84.3869,34.0188,-84.3119,9.89,18.78,45.0,18.0,1,0.0,1
5899ec1f7adf4155d15b44f9,holcomb,0.0,34.1539,-84.3297,33.885,-84.4604,34.0188,-84.3119,9.4,12.57,91.0,16.0,1,1.0,1
589b463aa42aab2f838744b7,holcomb,0.0,34.0618,-84.2098,33.7731,-84.3912,34.0188,-84.3119,6.56,17.58,79.0,19.0,1,0.0,1
58a0e71ea5a78f2e7308e8e4,holcomb,0.0,34.0386,-84.2813,34.06,-84.2703,34.0188,-84.3119,2.22,3.72,54.0,17.0,1,0.0,1
58a40d46d0bab4157ffc116c,holcomb,0.0,34.0367,-84.3255,34.0048,-84.2942,34.0188,-84.3119,1.47,1.4,70.7,12.7,20,0.0,1
58a448f86cffe520908dcc3b,holcomb,130.28,33.9778,-84.2385,33.9657,-84.2184,34.0188,-84.3119,5.07,6.49,47.0,11.0,1,0.0,1
58a591e5d0bab460d2828889,holcomb,85.79,33.9854,-84.6654,33.9702,-84.5504,34.0188,-84.3119,20.39,14.07,69.0,18.0,1,0.0,1
58a5a007d0bab4364b135bc9,holcomb,43.03,34.1957,-84.2365,34.235,-83.8668,34.0188,-84.3119,12.97,29.53,59.0,18.0,1,0.0,1
58a5a2b0d0bab44acf6637fa,holcomb,315.73,34.0161,-84.3162,33.7926,-84.3199,34.0188,-84.3119,0.31,15.64,90.0,17.67,3,0.3333333333333333,1
58a5a4196cffe578749e9975,holcomb,0.0,34.0142,-84.2935,33.7743,-84.3951,34.0188,-84.3119,1.1,17.56,103.0,14.0,1,1.0,1
58a72d4e6cffe530f06a4bc8,holcomb,124.92,34.0183,-84.2523,34.0632,-84.2707,34.0188,-84.3119,3.41,3.88,98.0,19.5,2,0.0,1
58a7b7e5ff02114a81cb3577,holcomb,0.0,34.0735,-84.3535,34.059,-84.2472,34.0188,-84.3119,4.47,4.63,136.0,18.0,1,0.0,1
